time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-11-06T01:27:22.774Z,55.9499,-152.2012,10,3.4,ml,,258,1.264,0.29,us,us700063t3,2019-11-06T02:54:40.040Z,"203km S of Kodiak Station, Alaska",earthquake,10,2,0.055,44,reviewed,us,us
2019-11-06T00:42:46.031Z,66.4019,-157.2387,2.5,3,ml,,,,0.67,ak,ak019e8ouopi,2019-11-06T02:47:39.040Z,"58km SSW of Kobuk, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-11-06T00:39:09.364Z,-13.7315,167.8097,10,5.8,mww,,52,1.803,1.09,us,us700063sp,2019-11-06T16:02:18.040Z,"32km ENE of Sola, Vanuatu",earthquake,9.1,1.8,0.069,20,reviewed,us,us
2019-11-05T23:34:16.103Z,-13.7871,167.6919,10,5.1,mb,,81,1.716,0.89,us,us700063s8,2019-11-05T23:50:44.040Z,"18km NE of Sola, Vanuatu",earthquake,8.2,1.9,0.08,51,reviewed,us,us
2019-11-05T23:17:25.047Z,-13.8072,167.7259,10,5.9,mww,,80,1.707,1.05,us,us700063rx,2019-11-06T01:19:44.390Z,"20km ENE of Sola, Vanuatu",earthquake,9.3,1.9,0.08,15,reviewed,us,us
2019-11-05T23:01:08.356Z,60.2483,-153.1728,135.6,3.3,ml,,,,0.55,ak,ak019e7erfui,2019-11-06T00:06:25.040Z,"35km SW of Redoubt Volcano, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-11-05T22:23:16.690Z,19.2126667,-155.4495,34.03,2.98,ml,56,116,0.055,0.09,hv,hv71217736,2019-11-06T03:03:28.740Z,"4km ENE of Pahala, Hawaii",earthquake,0.44,0.55,0.129,45,reviewed,hv,hv
2019-11-05T22:18:07.750Z,19.4619999,-155.5868378,-2.36,2.45,ml,9,95,0.007096,0.3,hv,hv71217721,2019-11-05T22:23:47.960Z,"29km E of Honaunau-Napoopoo, Hawaii",earthquake,0.65,0.32,0.67,4,automatic,hv,hv
2019-11-05T21:14:11.055Z,31.0696,-103.2524,5,2.5,ml,,53,0.055,0.75,us,us700063my,2019-11-05T23:19:23.040Z,"40km WNW of Fort Stockton, Texas",earthquake,0.9,1.4,0.074,58,reviewed,us,us
2019-11-05T21:01:23.577Z,-21.1895,-68.7274,122.59,4.3,mb,,55,0.724,0.66,us,us700063mn,2019-11-05T22:09:19.040Z,"143km N of Calama, Chile",earthquake,5.5,6.9,0.177,9,reviewed,us,us
2019-11-05T20:52:22.717Z,36.5375,70.0911,211.41,5.1,mww,,26,1.599,0.92,us,us700063mc,2019-11-05T22:40:43.040Z,"21km E of Farkhar, Afghanistan",earthquake,5.3,4.8,0.078,16,reviewed,us,us
2019-11-05T20:52:01.377Z,-57.9632,-9.2681,10,6.3,mww,,89,14.019,1.32,us,us700063mh,2019-11-05T23:01:38.086Z,"East of the South Sandwich Islands",earthquake,11.4,1.9,0.06,27,reviewed,us,us
2019-11-05T20:02:50.020Z,18.7723,-67.387,6,2.77,md,10,276,0.3986,0.19,pr,pr2019309015,2019-11-05T20:42:52.806Z,"43km NW of San Antonio, Puerto Rico",earthquake,1.51,1.58,0.22,9,reviewed,pr,pr
2019-11-05T19:52:01.370Z,35.6091667,-117.5475,9.41,2.84,ml,36,52,0.02179,0.15,ci,ci38934103,2019-11-06T14:27:51.444Z,"12km E of Ridgecrest, CA",earthquake,0.2,0.39,0.116,25,automatic,ci,ci
2019-11-05T19:29:50.608Z,68.7373,-146.715,13.1,2.8,ml,,61,0.6,1.24,us,us700063k1,2019-11-05T21:25:01.040Z,"83km NW of Arctic Village, Alaska",earthquake,2.7,5.4,0.036,102,reviewed,us,us
2019-11-05T19:18:58.660Z,-9.5534,121.1628,74.03,4,mb,,72,1.399,1.48,us,us700063jy,2019-11-05T19:33:15.040Z,"67km SSE of Ngedhusuba, Indonesia",earthquake,7.9,12.7,0.196,8,reviewed,us,us
